candle_begin_time,open,high,low,close,volume,signal,pos,equity_change,equity_curve
2017/10/22 0:00,299.29,301.9,299.28,300.81,1884.782316,,1,0.012109887,217.5303207
2017/10/22 1:00,300.88,303,300.64,303,2980.113673,,1,0.016584388,221.1379278
2017/10/22 2:00,303,305,302.23,303.99,7805.991023,,1,0.007374746,222.7687639
2017/10/22 3:00,304.15,305.62,300.01,300.96,3444.970637,,1,-0.022405955,217.7774171
2017/10/22 4:00,300.91,302.48,295.28,295.67,5562.709017,,1,-0.040014551,209.0631514
2017/10/22 5:00,295.4,297.42,292.5,295.71,6154.539387,,1,0.000315179,209.1290438
2017/10/22 6:00,295.71,296.5,292.25,296.01,2753.582913,,1,0.0023631,209.6232365
2017/10/22 7:00,295.92,296.16,293.55,294.13,1739.401302,,1,-0.014773845,206.5262952
2017/10/22 8:00,294.18,296.4,293.52,296.19,2896.074419,,1,0.016431113,209.9197522
2017/10/22 9:00,296.19,296.32,292,292.94,3807.986644,,1,-0.025503817,204.5659973
2017/10/22 10:00,293.01,294.66,291.27,291.56,3778.700821,,1,-0.01111273,202.2927106
2017/10/22 11:00,291.5,292.8,290.08,292.39,6000.137927,,1,0.006758853,203.6599772
2017/10/22 12:00,292.39,294.3,290.97,293.93,6218.91766,,1,0.012456331,206.1968334
2017/10/22 13:00,293.81,296.43,293.6,296.09,3372.243478,,1,0.017256268,209.7550213
2017/10/22 14:00,296.43,296.74,294.6,295.72,5530.001023,,1,-0.002905792,209.1455169
2017/10/22 15:00,295.62,296,294.2,295.1,1829.958089,,1,-0.004883355,208.1241852
2017/10/22 16:00,295.24,295.3,293,293.66,2523.311774,,1,-0.011397643,205.7520599
2017/10/22 17:00,293.45,294.01,292.52,292.52,2881.004935,,1,-0.009127163,203.8741274
2017/10/22 18:00,292.51,293,290.82,290.97,4395.207591,,1,-0.012524048,201.3207982
2017/10/22 19:00,290.99,292.23,289.99,291.48,4527.829793,,1,0.004173079,202.1609259
2017/10/22 20:00,291.63,292.27,289.4,289.4,4005.579914,,1,-0.016948889,198.7345227
2017/10/22 21:00,289.41,293.85,289.41,293.54,5537.713092,,1,0.034316434,205.5543828
2017/10/22 22:00,293.53,294.92,290.99,291.82,4532.212697,,1,-0.01378405,202.721011
2017/10/22 23:00,291.83,294.1,291.51,293.55,1504.391265,,1,0.014057965,205.5708559
2017/10/23 0:00,293.52,293.96,291.51,293.12,1451.15783,,1,-0.003445736,204.8625129
2017/10/23 1:00,293.26,293.28,291.39,292.03,1434.317299,,1,-0.008764742,203.0669459
2017/10/23 2:00,292.15,292.71,291.49,292.06,740.0579225,,1,0.000243364,203.1163652
2017/10/23 3:00,292.07,292.29,290.91,291.59,4692.987476,,1,-0.003811782,202.3421299
2017/10/23 4:00,291.91,292.33,290,291.19,3525.019403,,1,-0.003256483,201.6832062
2017/10/23 5:00,291.01,291.96,289.43,290.04,2794.988071,,1,-0.009392976,199.7888006
2017/10/23 6:00,290.04,290.04,282,285.86,16584.00385,,1,-0.034465157,192.9030482
2017/10/23 7:00,285.71,287,284.1,285.1,5799.095432,,1,-0.006490074,191.6510932
2017/10/23 8:00,285.1,285.5,281.93,281.98,7941.189043,,1,-0.026817508,186.5114885
2017/10/23 9:00,281.97,284.3,277.33,284.23,11729.30374,,1,0.019872479,190.2179342
2017/10/23 10:00,284.24,286.37,283.19,285.93,4895.064911,,1,0.014722196,193.0183598
2017/10/23 11:00,285.74,287.3,284.68,285.83,6090.762053,,1,-0.000853447,192.8536289
2017/10/23 12:00,285.89,286,278.98,280.14,12167.38228,,1,-0.048602608,183.4804395
2017/10/23 13:00,280.14,281.45,273.55,276.18,17502.29787,,1,-0.035553351,176.9570951
2017/10/23 14:00,276.34,278.8,274.28,276.68,9275.474646,,1,0.004654544,177.7807497
2017/10/23 15:00,276.72,279.92,273.5,278.92,11027.34509,,1,0.020755749,181.4707223
2017/10/23 16:00,278.99,281.99,275.42,281.99,8764.753953,,1,0.027868072,186.5279616
2017/10/23 17:00,281.99,283.5,281.01,282.29,5749.740043,,1,0.00264943,187.0221543
2017/10/23 18:00,282.29,282.55,279.4,280.84,4960.451895,,1,-0.01277174,184.633556
2017/10/23 19:00,280.81,284.2,280,283.06,9546.006527,,1,0.019806944,188.2905824
2017/10/23 20:00,283.16,284.29,281.32,282.02,6137.542069,,1,-0.009098711,186.5773808
2017/10/23 21:00,281.91,284.12,281,284.12,5307.502082,,1,0.018541097,190.0367301
2017/10/23 22:00,284.03,286.39,281.64,285.52,4888.205772,,1,0.012135722,192.342963
2017/10/23 23:00,285.5,285.63,284.01,284.85,8014.643684,,1,-0.005738173,191.2392659
2017/10/24 0:00,285,285.1,280.02,281.7,10728.29347,,1,-0.027133674,186.0502419
2017/10/24 1:00,281.75,307,280.02,301.23,43340.46583,,1,0.172920757,218.2221906
2017/10/24 2:00,301.44,311.85,300,304.12,33611.81669,,1,0.021815946,222.9829141
2017/10/24 3:00,304.02,306.58,298.77,300.29,7243.473495,,1,-0.028294519,216.6737199
2017/10/24 4:00,300.29,305.34,300.01,305,6622.303002,,1,0.035808802,224.4325462
2017/10/24 5:00,305.03,309.33,303.6,308.64,8614.718854,,1,0.026717183,230.4287517
2017/10/24 6:00,308.62,309.9,303.68,304.71,8340.741699,,1,-0.028095127,223.9548266
2017/10/24 7:00,304.71,305.99,301.69,305.09,6752.526795,,1,0.002795106,224.5808041
2017/10/24 8:00,305.14,305.71,303.15,304.1,4982.596981,,1,-0.00726169,222.949968
2017/10/24 9:00,304.07,309,304.07,306.46,7300.821873,,1,0.017437319,226.8376177
2017/10/24 10:00,306.47,309.13,306.08,308,3889.857728,,1,0.011183578,229.3744738
2017/10/24 11:00,308.02,309.9,307,309.56,6520.933056,,1,0.011203524,231.9442762
2017/10/24 12:00,309.54,309.54,305,306.09,5096.132104,,1,-0.024644553,226.2281133
2017/10/24 13:00,306.1,311.21,304.1,309.13,11313.4318,,1,0.022136152,231.2359332
2017/10/24 14:00,309.14,311,307,307.99,7247.689092,,1,-0.008121283,229.3580007
2017/10/24 15:00,307.99,308.96,305.6,305.77,6336.190124,,1,-0.015944621,225.7009743
2017/10/24 16:00,306.21,308,302.28,303.43,6798.781676,,1,-0.017078808,221.8462708
2017/10/24 17:00,303.43,303.9,302.02,302.9,4158.542419,,1,-0.00393549,220.9731969
2017/10/24 18:00,302.8,304.96,302.5,303.1,2062.956199,,1,0.001490958,221.3026588
2017/10/24 19:00,303.1,305.88,302.99,305.8,1987.654244,,1,0.020097973,225.7503936
2017/10/24 20:00,305.8,305.9,300.03,302,4344.664525,,1,-0.027728744,219.4906186
2017/10/24 21:00,301.94,302,296.58,296.84,8924.73607,,1,-0.038726555,210.9905032
2017/10/24 22:00,296.75,297.69,294.79,295.89,5752.623041,,1,-0.007417129,209.4255594
2017/10/24 23:00,295.86,297.59,292.61,296.3,5231.135366,,1,0.003224997,210.1009562
2017/10/25 0:00,296.3,297.46,295.16,295.72,1934.008358,,1,-0.004547525,209.1455169
2017/10/25 1:00,295.74,295.74,289.5,289.8,12059.67613,,1,-0.046628159,199.3934464
2017/10/25 2:00,289.81,291.99,288.5,289.19,4627.67609,,1,-0.005039577,198.3885878
2017/10/25 3:00,289.19,296.27,289.1,296.05,5979.81237,,1,0.056961649,209.6891289
2017/10/25 4:00,296.05,297.25,294.11,294.3,3101.818422,,1,-0.013747928,206.8063378
2017/10/25 5:00,294.25,295.06,292.1,293.86,2356.478991,,1,-0.003504806,206.0815218
2017/10/25 6:00,293.91,297.9,293.59,297.2,2631.19854,,1,0.026698234,211.5835345
2017/10/25 7:00,297.23,300,297.22,298.61,5181.540052,,1,0.010977726,213.9062405
2017/10/25 8:00,298.47,299.71,297.46,297.65,2978.720788,,1,-0.007393037,212.3248236
2017/10/25 9:00,297.65,298.55,296.15,296.18,2835.944427,,1,-0.011404905,209.9032791
2017/10/25 10:00,296.15,296.41,291.19,291.36,3596.33579,,1,-0.037827091,201.9632488
2017/10/25 11:00,291.25,294.68,290.57,293.5,4196.13311,,1,0.017454867,205.4884904
2017/10/25 12:00,293.5,294.72,290.82,294.46,3488.463037,,1,0.00769589,207.0699073
2017/10/25 13:00,294.47,296.1,293.81,294.61,3920.620918,,1,0.001193299,207.3170037
2017/10/25 14:00,295.04,295.32,292.85,293.67,2416.342125,,1,-0.007469096,205.768533
2017/10/25 15:00,293.59,293.74,289.9,292.43,7637.927947,,1,-0.009926996,203.7258696
2017/10/25 16:00,292.35,295.43,291.83,294.29,3809.178932,,1,0.015039794,206.7898647
2017/10/25 17:00,294.29,296,293.66,294.9,3321.776336,,1,0.004859322,207.7947233
2017/10/25 18:00,294.89,296.87,294.85,296.49,3796.126209,,1,0.012604851,210.4139449
2017/10/25 19:00,296.63,299.6,296.22,299.56,4430.910918,,1,0.024034715,215.4711842
2017/10/25 20:00,299.56,299.6,296.16,296.43,2948.348886,,1,-0.023929315,210.3151064
2017/10/25 21:00,296.51,297.09,294.72,295.86,1635.301497,,1,-0.004464569,209.3761402
2017/10/25 22:00,295.85,296.94,293.76,296.06,1273.336364,,1,0.001573541,209.705602
2017/10/25 23:00,296.35,298.91,294.53,295.46,4193.542517,,1,-0.004713205,208.7172165
2017/10/26 0:00,295.45,296.37,293.15,295.04,3770.397674,,1,-0.003314867,208.0253466
2017/10/26 1:00,295.38,297.37,295.19,295.64,1372.851055,,1,0.004751274,209.0137321
2017/10/26 2:00,295.64,298,295.42,297.72,1764.127996,,1,0.016393196,212.4401353
2017/10/26 3:00,297.63,298.32,295.8,297.79,1102.207166,,1,0.000542796,212.5554469
2017/10/26 4:00,297.75,297.78,295.76,297.04,954.2343882,,1,-0.005812516,211.319965
2017/10/26 5:00,297.12,297.12,295.21,295.9,1163.854881,,1,-0.008886678,209.4420325
2017/10/26 6:00,295.9,296.1,294.93,295.46,3034.152775,,1,-0.0034607,208.7172165
2017/10/26 7:00,295.47,295.72,294.09,295.24,3714.652092,,1,-0.001736359,208.3548084
2017/10/26 8:00,295.2,295.25,294.64,295.25,1543.604879,,1,7.91E-05,208.3712815
2017/10/26 9:00,295.24,297.65,294.83,296.73,3797.038513,,1,0.011700353,210.8092992
2017/10/26 10:00,296.99,297.62,296.81,297.28,1430.02842,,1,0.004297818,211.7153192
2017/10/26 11:00,297.47,299,297.33,298.7,3423.680081,,1,0.0110487,214.0544983
2017/10/26 12:00,298.7,299,296.65,297.94,5052.575466,,1,-0.005848767,212.8025433
2017/10/26 13:00,297.94,298.43,295,295.87,4515.046552,,1,-0.016023916,209.3926132
2017/10/26 14:00,295.98,296.99,295.5,296.23,2079.798104,,1,0.00283215,209.9856446
2017/10/26 15:00,296.18,297.48,295,296.8,4154.107045,,1,0.004471574,210.9246108
2017/10/26 16:00,296.81,297.98,295.1,295.48,3134.049365,,1,-0.010309125,208.7501627
2017/10/26 17:00,295.48,296.33,294.92,295.19,1353.174543,,1,-0.002288476,208.272443
2017/10/26 18:00,295.19,295.39,290.55,293.86,3611.022911,,1,-0.010519497,206.0815218
2017/10/26 19:00,293.9,295.35,292.73,294.13,2091.71598,,1,0.00215824,206.5262952
2017/10/26 20:00,294.13,296.34,293.65,295.17,2115.587628,,1,0.008295319,208.2394968
2017/10/26 21:00,295.24,296.2,293.79,294.53,1039.903944,,1,-0.005062814,207.1852189
2017/10/26 22:00,294.08,298,293.8,295.64,2338.083798,,1,0.0088255,209.0137321
2017/10/26 23:00,295.47,296,294.82,295.1,1116.451714,,1,-0.004255926,208.1241852
2017/10/27 0:00,295.02,297.6,294.94,297.59,1167.391034,,1,0.019708425,212.2259851
2017/10/27 1:00,297.54,299.5,296.69,297.37,4760.78404,,1,-0.001707652,211.863577
2017/10/27 2:00,297.31,297.74,295.3,295.76,4000.833074,,1,-0.012518281,209.2114092
2017/10/27 3:00,295.63,297,295.14,297,2319.23234,,1,0.009763633,211.2540726
2017/10/27 4:00,297,297.39,295.8,296.45,2084.537392,,1,-0.00428877,210.3480526
2017/10/27 5:00,296.41,298.69,295.64,296.22,2745.274031,,1,-0.00180121,209.9691715
2017/10/27 6:00,296.3,298.7,295.65,297.59,5882.317756,,1,0.010748309,212.2259851
2017/10/27 7:00,297.58,298.4,296.7,297.01,3595.707811,,1,-0.00450199,211.2705457
2017/10/27 8:00,296.94,297,295.84,296.41,1856.326708,,1,-0.004678293,210.2821602
2017/10/27 9:00,296.22,297,296,296.49,1520.252645,,1,0.000626704,210.4139449
2017/10/27 10:00,296.49,297,295.58,296.04,4735.49478,,1,-0.003523004,209.6726558
2017/10/27 11:00,295.95,297.89,295.51,296.31,4661.9705,,1,0.002121276,210.1174293
2017/10/27 12:00,296.64,297.36,295.44,295.79,3966.034595,,1,-0.004076772,209.2608285
2017/10/27 13:00,295.81,296.09,291.6,293.65,6986.978874,,1,-0.016846161,205.7355868
2017/10/27 14:00,293.58,294,292.75,293.6,2318.397514,,1,-0.000400346,205.6532214
2017/10/27 15:00,293.49,293.81,293.14,293.24,1234.861811,,1,-0.002883647,205.06019
2017/10/27 16:00,293.4,295.87,293.2,293.84,1906.911993,,1,0.004819978,206.0485756
2017/10/27 17:00,293.83,297,293.74,295.46,4651.586323,,1,0.012951513,208.7172165
2017/10/27 18:00,295.69,295.91,295,295.1,1427.845755,,1,-0.002841315,208.1241852
2017/10/27 19:00,295.1,295.5,294.06,294.48,927.9769887,,1,-0.004907319,207.1028535
2017/10/27 20:00,294.61,295.34,294.18,294.48,1124.141551,,1,0,207.1028535
2017/10/27 21:00,294.47,295.5,293.88,294.38,1678.815208,,1,-0.000795406,206.9381225
2017/10/27 22:00,294.39,296,293.86,295.98,2131.34719,,1,0.012736632,209.5738173
2017/10/27 23:00,295.66,296,294.02,295.99,857.2810651,,1,7.86E-05,209.5902903
2017/10/28 0:00,296,296.5,295.02,295.54,2801.318984,,1,-0.003536849,208.8490012
2017/10/28 1:00,295.72,297.01,293.96,295.28,3967.088883,,1,-0.002050766,208.4207008
2017/10/28 2:00,295.48,296.35,293.55,293.62,1307.096982,,1,-0.013120258,205.6861675
2017/10/28 3:00,293.62,294.09,290.01,292.55,4397.428611,,1,-0.008569467,203.9235467
2017/10/28 4:00,292.29,293.6,292.16,292.84,1887.897624,,1,0.002342641,204.4012664
2017/10/28 5:00,292.99,294,292.54,293.63,1834.88545,,1,0.006366762,205.7026406
2017/10/28 6:00,293.63,294.39,293,294.13,765.1264675,,1,0.004004103,206.5262952
2017/10/28 7:00,294.21,294.36,293,293.1,1000.532485,,1,-0.008215557,204.8295668
2017/10/28 8:00,293.03,293.82,292.5,292.63,1317.019398,,1,-0.0037799,204.0553314
2017/10/28 9:00,292.56,293.51,292.53,292.68,2276.260654,,1,0.000403643,204.1376969
2017/10/28 10:00,292.68,293.77,292.6,293.18,1552.442727,,1,0.004034799,204.9613515
2017/10/28 11:00,293.02,293.02,290.42,292.07,5950.704338,,1,-0.008921259,203.1328383
2017/10/28 12:00,292.06,292.1,288.6,291.24,4732.388562,,1,-0.006730899,201.7655717
2017/10/28 13:00,291.24,296.7,289.91,295.41,6059.643295,,1,0.034045845,208.634851
2017/10/28 14:00,295.5,296.99,292.99,294.44,5665.056235,,1,-0.007658787,207.0369611
2017/10/28 15:00,294.41,294.59,292,292.8,4215.906578,,1,-0.013048815,204.335374
2017/10/28 16:00,292.8,293.85,292.28,293.37,2807.483802,,1,0.004595221,205.2743402
2017/10/28 17:00,293.51,296.01,293.11,294.75,4892.30845,,1,0.011074383,207.5476269
2017/10/28 18:00,294.87,295.4,293.88,294.47,1497.821983,,1,-0.002222365,207.0863804
2017/10/28 19:00,294.47,295.16,293.57,294.03,2819.790625,,1,-0.003500066,206.3615643
2017/10/28 20:00,294.02,294.42,292.39,292.9,2564.665444,,1,-0.009020378,204.5001049
2017/10/28 21:00,292.9,293.72,292.49,293.33,991.7855901,,1,0.003463778,205.2084479
2017/10/28 22:00,293.33,293.73,291.65,292.9,1899.527118,,1,-0.003451822,204.5001049
2017/10/28 23:00,292.9,294.48,292.25,293.49,3385.593538,,1,0.004752626,205.4720173
2017/10/29 0:00,293.59,293.8,291,292.36,3409.860297,,1,-0.00905943,203.610558
2017/10/29 1:00,292.31,294.39,292.05,293.31,2816.99511,,1,0.007685966,205.1755017
2017/10/29 2:00,293.45,294.64,290.5,293.95,3132.924739,,1,0.00513842,206.2297796
2017/10/29 3:00,293.98,294.73,292.65,293.83,1196.943109,,1,-0.000958528,206.0321025
2017/10/29 4:00,293.96,295.78,293.45,294.4,1568.099699,,1,0.004557378,206.9710687
2017/10/29 5:00,294.39,295.76,293.67,295.47,1456.718439,,1,0.008516267,208.7336896
2017/10/29 6:00,295.36,296,294.77,296,1745.738088,,1,0.004182717,209.6067634
2017/10/29 7:00,296.08,298.71,296.07,296.97,5702.689153,,1,0.007623275,211.2046534
2017/10/29 8:00,297,298.14,296.27,297.57,2682.108435,,1,0.004679753,212.1930389
2017/10/29 9:00,297.48,297.73,295.91,296.26,1484.962538,,1,-0.010169867,210.0350638
2017/10/29 10:00,296.37,297.08,295.17,295.87,7023.123046,,1,-0.003058778,209.3926132
2017/10/29 11:00,295.84,310,295.35,307.02,30110.77569,,1,0.087717982,227.7601108
2017/10/29 12:00,307.01,309.98,304.38,309.94,15492.30774,,1,0.021119338,232.5702537
2017/10/29 13:00,309.89,312.49,304.47,306.01,23294.61264,,1,-0.027836428,226.0963285
2017/10/29 14:00,306.08,309,305.5,307,11950.49671,,1,0.007213015,227.7271646
2017/10/29 15:00,307.19,310.77,298.21,308.54,18723.52593,,1,0.011139893,230.2640208
2017/10/29 16:00,308.54,309.3,306.95,307.41,7963.851308,,1,-0.008084022,228.4025614
2017/10/29 17:00,307.24,308.43,306.51,307.2,2659.463901,,1,-0.001514584,228.0566265
2017/10/29 18:00,307.21,309.39,307.16,307.91,2689.617238,,1,0.005128505,229.226216
2017/10/29 19:00,307.9,308.48,304.54,306.38,4428.454129,,1,-0.010995178,226.7058329
2017/10/29 20:00,306.35,308.95,305.6,307.21,5806.529673,,1,0.006031017,228.0730996
2017/10/29 21:00,307.78,308.21,305.8,306.08,4130.453333,,1,-0.008161679,226.2116402
2017/10/29 22:00,306.06,308,304.99,306.25,2959.12461,,1,0.001237967,226.4916827
2017/10/29 23:00,306.14,306.48,303.93,304.39,4726.318384,,1,-0.013528069,223.4276876
2017/10/30 0:00,304.38,307.31,303.93,307.31,3658.65838,,1,0.021528858,228.2378305
2017/10/30 1:00,307.34,310.02,307,308.45,8790.470615,,1,0.008227963,230.115763
2017/10/30 2:00,308.46,309.09,305.5,306.93,2830.61433,,1,-0.010881089,227.611853
2017/10/30 3:00,307,308.69,305.98,308.2,2986.107145,,1,0.009191449,229.7039357
2017/10/30 4:00,307.93,309.2,307.93,308.8,2176.659326,,1,0.004302867,230.6923212
2017/10/30 5:00,308.85,309.87,307.5,307.81,2824.666241,,1,-0.007069312,229.0614851
2017/10/30 6:00,307.81,309.62,307.62,308.9,2323.902431,,1,0.007838799,230.8570521
2017/10/30 7:00,308.9,310.81,308.73,309.29,4302.687823,,1,0.002782893,231.4995027
2017/10/30 8:00,309.41,314.4,308.84,310.73,11950.058,,1,0.010246783,233.871628
2017/10/30 9:00,310.73,310.85,309.11,309.9,5622.040535,,1,-0.005846227,232.5043613
2017/10/30 10:00,309.9,311.2,308.96,310.22,4319.873385,,1,0.002267222,233.0315003
2017/10/30 11:00,310.22,310.76,308.14,308.63,2725.102644,,1,-0.011239775,230.4122786
2017/10/30 12:00,308.69,309,306.66,307.2,3658.325772,,1,-0.01022364,228.0566265
2017/10/30 13:00,307.2,309.06,306.43,307.47,6611.180621,,1,0.001950277,228.5014
2017/10/30 14:00,307.39,307.78,304.24,306.02,5319.603264,,1,-0.01045332,226.1128016
2017/10/30 15:00,306.03,307.4,304.46,306.32,4252.258661,,1,0.002185603,226.6069944
2017/10/30 16:00,306.1,306.85,304.51,305.87,1869.407132,,1,-0.003271254,225.8657052
2017/10/30 17:00,305.73,305.97,304.52,305.77,1666.817897,,1,-0.000729331,225.7009743
2017/10/30 18:00,305.79,306.64,305.48,305.68,910.6903381,,1,-0.000656877,225.5527165
2017/10/30 19:00,305.71,305.9,304.5,304.76,2082.978782,,1,-0.006719159,224.037192
2017/10/30 20:00,304.9,305.88,304.87,305.04,965.3433,,1,0.002058795,224.4984386
2017/10/30 21:00,305.02,305.78,305,305,1116.335531,,1,-0.000293509,224.4325462
2017/10/30 22:00,305.05,305.85,304.51,305.04,1180.468729,,1,0.000293595,224.4984386
2017/10/30 23:00,304.8,309,304.47,307,2617.083505,,1,0.014381953,227.7271646
2017/10/31 0:00,306.99,307.37,306.38,307.03,1247.233317,,1,0.000217011,227.7765839
2017/10/31 1:00,307.02,308.24,307,307.98,1760.930652,,1,0.006870521,229.3415277
2017/10/31 2:00,307.94,309.27,307.8,308.78,5188.407506,,1,0.005746222,230.659375
2017/10/31 3:00,308.79,309.3,307.8,308,760.7827281,,1,-0.005570557,229.3744738
2017/10/31 4:00,308.01,310.3,307.84,309.75,7132.163651,,1,0.012568055,232.2572649
2017/10/31 5:00,309.75,312,309.66,310.44,3803.660405,,1,0.004893898,233.3939083
2017/10/31 6:00,310.44,310.46,308,308.16,1970.47887,,1,-0.016092386,229.6380433
2017/10/31 7:00,308,308.41,306.64,306.65,4836.28491,,1,-0.01083199,227.1506064
2017/10/31 8:00,306.65,308.49,306.23,308,4386.883815,,1,0.009790277,229.3744738
2017/10/31 9:00,308.02,308.24,307.41,308.23,1297.674625,,1,0.001651802,229.753355
2017/10/31 10:00,308.24,308.49,306.98,307.45,2196.619562,,1,-0.005592524,228.4684538
2017/10/31 11:00,307.47,309.89,307.15,308.84,5292.131729,,1,0.010022214,230.7582136
2017/10/31 12:00,308.49,310,307,307.11,3464.08281,,1,-0.012349918,227.9083686
2017/10/31 13:00,307.1,308.98,307,308.26,3870.623112,,1,0.008312137,229.8027742
2017/10/31 14:00,308.29,308.48,304,304.86,7839.475936,,1,-0.024372427,224.201923
2017/10/31 15:00,304.37,307.06,303.93,305.78,5562.799321,,1,0.006759641,225.7174474
2017/10/31 16:00,305.75,309,305.63,306.24,2589.495849,,1,0.003357127,226.4752096
2017/10/31 17:00,306.2,307,305.35,306.69,1572.092051,,1,0.003273158,227.2164988
2017/10/31 18:00,306.64,306.99,305.59,305.74,2052.621201,,1,-0.006887456,225.651555
2017/10/31 19:00,305.74,306.44,305.2,306.42,3363.838474,,1,0.004964159,226.7717253
2017/10/31 20:00,306.38,307,305.19,305.73,2081.04258,,1,-0.00501228,225.635082
2017/10/31 21:00,305.72,306.05,305.4,305.5,1291.887657,,1,-0.001679176,225.2562008
2017/10/31 22:00,305.87,307,304.86,304.87,4202.351911,,1,-0.00460722,224.218396
2017/10/31 23:00,304.86,306.11,303.1,303.69,4070.791832,,1,-0.008669337,222.2745712
2017/11/1 0:00,303.69,305.11,302.51,302.72,4291.328344,,1,-0.007188811,220.6766813
2017/11/1 1:00,302.71,304.14,302.5,303.2,5898.165092,,1,0.003583108,221.4673897
2017/11/1 2:00,303.21,303.72,303.1,303.4,2436.460303,,1,0.001487631,221.7968515
2017/11/1 3:00,303.54,303.64,302.5,302.5,2996.391543,,1,-0.006684397,220.3142732
2017/11/1 4:00,302.5,303.01,298.22,302.59,10380.01982,,1,0.000672938,220.4625311
2017/11/1 5:00,302.51,303,301.97,302.55,2194.218944,,1,-0.000298882,220.3966387
2017/11/1 6:00,302.52,304.69,302.42,304.13,2954.573153,,1,0.011809384,222.9993872
2017/11/1 7:00,303.92,303.92,301.86,302.01,4885.978116,,1,-0.015660561,219.5070917
2017/11/1 8:00,302.39,303.94,302.01,303.22,4473.673693,,1,0.009080545,221.5003359
2017/11/1 9:00,303.06,304,301,301.39,4873.842513,,1,-0.013609803,218.48576
2017/11/1 10:00,301.3,301.45,295.89,297.35,12147.84537,,1,-0.030460242,211.8306309
2017/11/1 11:00,297.41,298.41,294,296,11655.44219,,1,-0.010498328,209.6067634
2017/11/1 12:00,296.04,298.72,294.06,298.49,4939.297007,,1,0.019569025,213.7085633
2017/11/1 13:00,298.69,298.78,296.74,297.85,4458.623012,,1,-0.004933251,212.6542855
2017/11/1 14:00,297.85,301.8,297.84,299.96,13101.46288,,1,0.016344944,216.1301079
2017/11/1 15:00,299.96,301.17,296.48,297.21,7815.614876,,1,-0.020960061,211.6000076
2017/11/1 16:00,297.04,298,295.3,296.46,3495.620006,,1,-0.005838761,210.3645257
2017/11/1 17:00,296.49,296.59,294.35,295.13,4838.315382,,1,-0.01041488,208.1736044
2017/11/1 18:00,295.18,297,295.02,295.92,2604.373267,,1,0.006251389,209.4749787
2017/11/1 19:00,295.8,298.88,295.52,296.51,5612.777936,,1,0.004639754,210.4468911
2017/11/1 20:00,296.52,297.88,295.25,296.56,6699.850742,,1,0.000391384,210.5292566
2017/11/1 21:00,296.73,297.9,294.1,294.68,9855.788443,,1,-0.014710266,207.4323153
2017/11/1 22:00,294.74,295.2,289.58,292.11,13880.95726,,1,-0.020409475,203.1987307
2017/11/1 23:00,292.1,292.91,287.04,288.6,8303.150807,,1,-0.028455174,197.4166754
2017/11/2 0:00,288.84,292.9,286.66,287.3,20590.60371,,1,-0.010847624,195.2751734
2017/11/2 1:00,287.11,290,275.21,288.08,40598.1439,,1,0.006579952,196.5600746
2017/11/2 2:00,289.88,293.01,285.29,286.29,23411.63977,,1,-0.015001436,193.6113911
2017/11/2 3:00,285.94,285.99,283.61,284.99,8498.634785,,1,-0.011060826,191.4698892
2017/11/2 4:00,285,286.73,283.88,283.97,5189.2443,,1,-0.008775559,189.7896338
2017/11/2 5:00,283.98,285.25,281.71,282.65,5186.202316,,1,-0.011457149,187.6151856
2017/11/2 6:00,282.65,284.99,281.05,281.05,6094.772005,,1,-0.014048408,184.9794909
2017/11/2 7:00,281.05,284.95,279.79,281.9,7688.494079,,1,0.007569557,186.3797037
2017/11/2 8:00,281.9,283.49,278.51,278.53,5722.524785,,1,-0.029785604,180.8282717
2017/11/2 9:00,278.52,280.71,277.69,279.91,8973.419092,,1,0.012571523,183.1015584
2017/11/2 10:00,279.8,280.26,276.62,278,12692.21843,,1,-0.017183691,179.9551978
2017/11/2 11:00,278,289.45,276,288.49,27535.37616,,1,0.09602542,197.2354714
2017/11/2 12:00,287.89,289.45,281.42,282.92,12443.98077,,1,-0.046520599,188.0599591
2017/11/2 13:00,282.96,285.8,281.83,283.5,7407.075115,,1,0.005080504,189.0153984
2017/11/2 14:00,283.78,289.5,283.1,289.5,10736.48399,,1,0.05229127,198.8992536
2017/11/2 15:00,289.5,290,286.25,286.38,9313.764859,,1,-0.025840241,193.7596489
2017/11/2 16:00,286.74,286.74,283.55,284.6,6340.199347,,1,-0.015133235,190.8274386
2017/11/2 17:00,284.52,286.99,283.75,284.42,6287.33832,,1,-0.001553842,190.5309229
2017/11/2 18:00,284.45,286,283.54,284.87,3708.634767,,1,0.00389065,191.272212
2017/11/2 19:00,284.85,291,283.22,288.01,12863.37796,,1,0.027042877,196.4447629
2017/11/2 20:00,288.08,289.57,285.67,286.44,4628.160068,,1,-0.013165408,193.8584875
2017/11/2 21:00,286.51,287.24,283.5,284.01,3545.926225,,1,-0.020648884,189.8555261
2017/11/2 22:00,284.19,284.84,282.58,283.75,4391.285825,,1,-0.002255928,189.4272257
2017/11/2 23:00,283.75,285.38,282.02,284.89,7042.010981,,1,0.009913741,191.3051582
2017/11/3 0:00,284.88,288.65,284,285.52,6938.666445,,1,0.005424866,192.342963
2017/11/3 1:00,285.53,289,285.15,287.99,5843.794784,,1,0.02115416,196.4118168
2017/11/3 2:00,288,288.88,284.12,288.61,6600.658143,,1,0.00519995,197.4331485
2017/11/3 3:00,288.82,289.49,285.28,285.59,5917.798852,,1,-0.025197764,192.4582747
